timestamp,W1 (m),W2 (m),W3 (m),W4 (m),W5 (m),L1 (m),L2 (m),L3 (m),L4 (m),L5 (m),Vdd (V),Vi (V),Vin1_dc (V),Vin2_dc (V),Vin1_ac (V),Vin2_ac (V),gain_db,bandwidth (Hz),phase_margin,region5,Fom,SR,PSRR,CMRR,fit_b0,fit_b1,fit_b2,fit_a1,fit_a2
five_stage_amp_20250523_232755.raw,5.36e-06,5.36e-06,3.82e-06,3.82e-06,5.23e-06,6.000000000000001e-08,6.000000000000001e-08,8e-08,8e-08,2e-07,1.2,0.61,0.96,0.96,0.037,-0.037,17.392321531157485,91201083.93559359,96.2946456668855,0.0003464527384191981,4578398147566.868,274024321.8446893,12.85418950192769,-4.191303499110431,7.406552007290631,3.9744928891231745e-11,-6.198226884225191e-23,1.782601574352738e-09,2.0318395942406814e-20
five_stage_amp_20250523_232756.raw,2.52e-06,2.52e-06,2.29e-06,2.29e-06,8.8e-07,1.3e-07,1.3e-07,1.6e-07,1.6e-07,1.8e-07,1.2,0.91,0.01,0.01,0.035,-0.035,-0.912623662382541,7943.282347242927,179.99258566020424,1.271983740056739e-08,-569915101804.3723,133124252.1247328,16.82587331272994,-22.49624841639343,0.9002753941219495,-5.816566947251817e-08,4.1278926460930207e-16,2.0531913847735945e-05,-5.024828274245985e-13
five_stage_amp_20250523_232758.raw,2.89e-06,2.89e-06,2.97e-06,2.97e-06,5.95e-06,1.1e-07,1.1e-07,1.6e-07,1.6e-07,1.2000000000000002e-07,1.2,0.6900000000000001,0.21,0.21,0.015,-0.015,36.97217574643231,66069.34480076074,89.96395068326902,1.237734830467787e-06,1973546649327.2717,195657767.1521236,32.0167408304509,15.38855082533467,67.33829739955833,-0.00048685566572890176,1.6651707464974138e-11,-1.3924362296097945e-05,5.811271941082365e-12
five_stage_amp_20250523_232759.raw,3.77e-06,3.77e-06,1.67e-06,1.67e-06,4.89e-06,1.4e-07,1.4e-07,2e-07,2e-07,1.1e-07,1.2,0.74,0.88,0.88,0.036000000000000004,-0.036000000000000004,-28.502250698971373,575439937.3371753,179.99999988554356,0.0002778538026307072,-59028644563786.67,94165073.2237009,13.08543422225013,-50.08587561992379,0.03757400312908867,-7.760549577792785e-13,-1.0661882923135122e-23,2.972862203126352e-10,1.8219703990985155e-21
five_stage_amp_20250523_232801.raw,2.75e-06,2.75e-06,4.14e-06,4.14e-06,2.53e-06,1.7000000000000001e-07,1.7000000000000001e-07,2.4000000000000003e-07,2.4000000000000003e-07,7e-08,1.2,0.34,0.59,0.59,0.024,-0.024,44.59891009380728,363078.0547701087,87.23314870329733,1.944304340984538e-05,832836978264.7771,36486584.23334711,39.03133712874548,23.0152851729972,169.8030570090613,1.5199167678761094e-08,-1.1007880109152268e-19,4.552887298966555e-07,1.0600569579531219e-16
five_stage_amp_20250523_232803.raw,5.37e-06,5.37e-06,3.87e-06,3.87e-06,4.0200000000000005e-06,2.4000000000000003e-07,2.4000000000000003e-07,6.000000000000001e-08,6.000000000000001e-08,1.4e-07,1.2,0.32,0.35000000000000003,0.35000000000000003,0.02,-0.02,16.721076802977258,1995262.314968925,97.64897405907723,4.236429131368388e-06,7875249030757.467,10295432.64367127,12.41357614265082,-4.862548117972088,6.855732136685754,3.9545455195013833e-10,-2.4023241645584433e-20,8.280402270900061e-08,1.6360762459426533e-17
five_stage_amp_20250523_232804.raw,1.25e-06,1.25e-06,4.3e-06,4.3e-06,2.96e-06,8e-08,8e-08,2.4000000000000003e-07,2.4000000000000003e-07,1.1e-07,1.2,0.36,0.49,0.49,0.034,-0.034,31.237071813273587,1096478.196143209,89.34481248101217,1.228611543753489e-05,2787762196175.998,14842800.89554544,25.80714947746295,9.653446892326055,35.287165947603775,-1.9856575966265222e-05,7.222341389596502e-14,-1.0344953248459993e-06,3.2637803529616023e-14
five_stage_amp_20250523_232806.raw,5.06e-06,5.06e-06,3.33e-06,3.33e-06,7.2e-07,2.4000000000000003e-07,2.4000000000000003e-07,1e-07,1e-07,1.8e-07,1.2,0.75,0.68,0.68,0.003,-0.003,36.79022093889225,3467368.504525398,88.66927503994307,9.749601606052914e-05,1308415035942.069,112582140.5319897,31.08992211503264,15.2065960179354,69.10525072036357,4.774329256499145e-10,-6.582760789800321e-21,4.6701759617162495e-08,1.482797295669364e-18
five_stage_amp_20250523_232807.raw,4.7e-06,4.7e-06,4.63e-06,4.63e-06,5.45e-06,2.1e-07,2.1e-07,1.5e-07,1.5e-07,1.9e-07,1.2,0.23,0.08,0.08,0.001,-0.001,17.351222146000076,10964.78196143201,97.1203935205334,2.531029172108899e-08,7516798687734.585,695849.2372678949,19.76497028688584,-4.232402774721318,7.3716760451810215,-2.868614809155204e-07,7.641847046661562e-16,1.4844717672167605e-05,-3.3556996746543676e-13
five_stage_amp_20250523_232809.raw,1.3800000000000001e-06,1.3800000000000001e-06,4.04e-06,4.04e-06,5.98e-06,7e-08,7e-08,1.5e-07,1.5e-07,1e-07,1.2,0.37,0.05,0.05,0.05,-0.05,24.925844019718188,31622.7766016843,92.5262713220127,1.472711103818652e-07,5352199728786.984,43455310.6055522,21.64168693365623,3.342219102005144,17.631718125592325,-1.6641105146126237e-07,7.806322830333277e-17,5.1035356848058635e-06,-3.2599682748007984e-14
five_stage_amp_20250523_232810.raw,2.22e-06,2.22e-06,1.6900000000000001e-06,1.6900000000000001e-06,3.14e-06,1.6e-07,1.6e-07,2.3e-07,2.3e-07,1.4e-07,1.2,0.16,0.17,0.17,0.045,-0.045,37.64015159138277,3630.780547701059,90.18833707807823,6.957463005482997e-08,1964266717664.34,125151.6829070519,32.73126135923755,16.05652712066507,76.20923409086636,2.4637455354226626e-07,-2.356664556379179e-16,4.499561853429351e-05,3.939101091920079e-13
five_stage_amp_20250523_232812.raw,5.45e-06,5.45e-06,3.5100000000000003e-06,3.5100000000000003e-06,2.9e-06,1.1e-07,1.1e-07,1.3e-07,1.3e-07,1.5e-07,1.2,0.78,0.77,0.77,0.029,-0.029,15.096718780191276,104712854.805093,98.29003162867475,0.0005514965454597569,2866419626156.74,268907646.5765614,10.7753926913371,-6.486902907506847,5.686406630303069,-7.214076041364166e-08,5.183060850007685e-19,-1.1098155245943533e-08,-2.0034683457116213e-17
five_stage_amp_20250523_232814.raw,4.95e-06,4.95e-06,3.24e-06,3.24e-06,4.83e-06,7e-08,7e-08,2e-07,2e-07,1.5e-07,1.2,0.26,0.21,0.21,0.043000000000000003,-0.043000000000000003,26.64792624112138,251188.6431509629,91.59916358957854,1.426776061103392e-06,4691455525345.515,1719240.603389792,21.57780715926283,5.064301320273352,21.497913857172797,7.768156291151104e-09,-8.257920107390254e-19,6.458800988586991e-07,6.061924228381665e-16
five_stage_amp_20250523_232815.raw,2.97e-06,2.97e-06,2.44e-06,2.44e-06,3.4e-06,8e-08,8e-08,2.1e-07,2.1e-07,6.000000000000001e-08,1.2,1.1300000000000001,0.66,0.66,0.026000000000000002,-0.026000000000000002,-16.51824368662842,575439937.3371753,179.99999989724884,0.0003787297314766614,-25097731500753.312,123864837.7581577,14.05757093901536,-38.10186860758082,0.147772927028911,-9.987311285023086e-10,1.722192958434854e-19,-8.82237366237271e-09,3.1904316143401328e-18
five_stage_amp_20250523_232817.raw,3.34e-06,3.34e-06,5.25e-06,5.25e-06,1.56e-06,1.5e-07,1.5e-07,7e-08,7e-08,1.9e-07,1.2,0.9500000000000001,0.35000000000000003,0.35000000000000003,0.029,-0.029,23.70826574084915,2884031.503126673,92.87281995498728,1.428939175470216e-05,4785045189807.169,373214921.1724319,19.42048239083876,2.124661521430874,14.885727777316683,-3.4306644130780897e-06,5.943813686391091e-15,-4.1433152010086774e-07,5.334221551163103e-15
five_stage_amp_20250523_232818.raw,5.67e-06,5.67e-06,2.88e-06,2.88e-06,5.63e-06,2.4000000000000003e-07,2.4000000000000003e-07,1.4e-07,1.4e-07,1.1e-07,1.2,0.66,0.85,0.85,0.009000000000000001,-0.009000000000000001,-9.278973808865858,331131121.4826014,179.9999987632725,0.0006014606402897665,-5108492223293.561,243124447.9678431,7.8283433565018,-30.86259872981827,0.3392099481113843,-2.63079914661254e-09,4.396389304233338e-19,-1.0795258191326395e-08,4.636290874121574e-18
five_stage_amp_20250523_232820.raw,2.9400000000000002e-06,2.9400000000000002e-06,5.0800000000000005e-06,5.0800000000000005e-06,8.3e-07,2.1e-07,2.1e-07,8e-08,8e-08,7e-08,1.2,0.22,0.32,0.32,0.021,-0.021,27.97632341177863,57543.99373371667,91.38406771818998,3.895361439490681e-07,4132785632622.351,1874909.202524545,23.32939297365973,6.392698490567322,25.05058643405015,-1.1533285536730854e-07,3.2547437421221046e-17,2.7890166024787458e-06,-8.818129655948705e-15
five_stage_amp_20250523_232821.raw,1.79e-06,1.79e-06,5.65e-06,5.65e-06,3.94e-06,1.9e-07,1.9e-07,2.2e-07,2.2e-07,1.8e-07,1.2,0.35000000000000003,0.5700000000000001,0.5700000000000001,0.027,-0.027,44.46437394301411,131825.6738556431,88.38518289616695,6.728663492196145e-06,871130806943.3569,7182723.461530099,39.15689936341044,22.88074902226965,167.19323353920856,2.7476489593349373e-08,-3.0410565827594235e-19,1.2354141450109886e-06,5.095995899853581e-16
five_stage_amp_20250523_232823.raw,2.2300000000000002e-06,2.2300000000000002e-06,5.29e-06,5.29e-06,7.2e-07,1.4e-07,1.4e-07,1.8e-07,1.8e-07,9e-08,1.2,0.81,0.03,0.03,0.02,-0.02,5.324197804637968,7585.775750291944,122.34062660781132,8.153803729820455e-09,4953291976905.316,205622190.2883274,17.47291446944032,-16.2594281885264,1.8459465526915686,-1.5151797906256982e-07,8.99170564185406e-16,2.1700889535075074e-05,-9.730944535273158e-13
five_stage_amp_20250523_232825.raw,4.95e-06,4.95e-06,1.82e-06,1.82e-06,4.88e-06,1.6e-07,1.6e-07,1.2000000000000002e-07,1.2000000000000002e-07,7e-08,1.2,1.18,0.45,0.45,0.021,-0.021,40.45393308490438,2884031.503126673,88.08791803248499,0.0001185058322328031,984512029864.0253,203080502.093796,35.24487194073166,18.87030816395166,105.36506859949849,1.243171803808408e-09,-5.6067006013100354e-21,5.5967939822199575e-08,1.9238964214454922e-18
five_stage_amp_20250523_232826.raw,5.07e-06,5.07e-06,3.31e-06,3.31e-06,2.43e-06,1.4e-07,1.4e-07,2.2e-07,2.2e-07,2.1e-07,1.2,0.03,0.67,0.67,0.004,-0.004,18.131000967993028,954.992586021446,96.39545674768506,1.783655162176443e-09,9707577938132.959,5584.448051520909,19.19731518046184,-3.452618159335408,8.063995844205353,9.871563605195234e-07,-9.244704444404243e-14,0.000169071266156571,6.352899904327327e-11
five_stage_amp_20250523_232828.raw,2.4e-06,2.4e-06,1.46e-06,1.46e-06,5.3e-06,1.3e-07,1.3e-07,2.1e-07,2.1e-07,1.4e-07,1.2,0.37,0.06,0.06,0.027,-0.027,22.017508757381606,5011.872336272789,94.30015397292388,1.795721132077381e-08,6145104664837.769,19974841.97347221,22.17009006818632,0.4338840738215273,12.61465702441635,6.928240182841435e-08,-4.0065172694351173e-16,3.2887485733970975e-05,6.26423104891082e-13
five_stage_amp_20250523_232829.raw,3.59e-06,3.59e-06,5.22e-06,5.22e-06,1.79e-06,1.7000000000000001e-07,1.7000000000000001e-07,1.5e-07,1.5e-07,2.4000000000000003e-07,1.2,0.03,0.3,0.3,0.023,-0.023,-11.500902176564963,4570.88189614881,359.9869820208809,1.06667863066471e-09,0,3408.949498022051,-2.543979623073161,-33.08452650701703,-0.26603910529262537,-1.871458059403774e-08,3.4845504844016034e-15,3.622723799750769e-05,-3.6071617987432864e-12
five_stage_amp_20250523_232831.raw,9.7e-07,9.7e-07,1.2e-06,1.2e-06,5.0800000000000005e-06,7e-08,7e-08,1.4e-07,1.4e-07,1.4e-07,1.2,0.41000000000000003,0.66,0.66,0.038,-0.038,26.07064108168516,5011872.336272843,92.08912001282684,3.950111540989739e-05,3307823677137.414,38527091.56717864,20.87367315031097,4.487016160734044,20.11555661158652,3.656239401043914e-10,-6.116549903881604e-22,3.3026105672384486e-08,1.3704812512893807e-18
five_stage_amp_20250523_232832.raw,3.52e-06,3.52e-06,4.24e-06,4.24e-06,5.01e-06,7e-08,7e-08,1.3e-07,1.3e-07,1.5e-07,1.2,1.17,0.48,0.48,0.044,-0.044,25.202194702617966,39810717.05535082,89.9861160766425,0.0003838832969687779,2613600149842.902,335131800.1428837,22.0163164101597,3.61856978166549,17.831071613034823,-4.737976463375254e-07,1.5945405071840803e-16,-4.33786977296853e-08,6.473944666143671e-17
five_stage_amp_20250523_232834.raw,3.67e-06,3.67e-06,8.5e-07,8.5e-07,5.94e-06,2.1e-07,2.1e-07,1.2000000000000002e-07,1.2000000000000002e-07,1e-07,1.2,0.7000000000000001,0.5700000000000001,0.5700000000000001,0.012,-0.012,18.214699728277548,33113112.14826,96.02878388701278,0.0002248782118546242,2682097967050.9277,94999130.42196645,18.82899879796814,-3.368925187950909,7.972126735082551,-2.386232029096747e-07,8.717124540973894e-17,-4.927635870973198e-08,8.278090753574479e-17
five_stage_amp_20250523_232835.raw,5.09e-06,5.09e-06,4.25e-06,4.25e-06,5.11e-06,8e-08,8e-08,2.3e-07,2.3e-07,2e-07,1.2,0.77,0.02,0.02,0.037,-0.037,23.40219514696087,19054.60717963276,92.93812365298919,9.483691438500107e-08,4701962717346.399,172028221.1885136,22.27520058792649,1.818570033602805,14.794962717304825,-3.098620647614366e-07,3.848245135513292e-16,8.540993183160196e-06,-1.122910427591545e-13
five_stage_amp_20250523_232837.raw,2.87e-06,2.87e-06,5.77e-06,5.77e-06,4.33e-06,1.4e-07,1.4e-07,1e-07,1e-07,2.4000000000000003e-07,1.2,0.23,0.67,0.67,0.03,-0.03,33.28560974026632,33113.11214825964,90.15341893252307,3.768486834049594e-07,2924755151839.644,455674.2525362179,28.63958988524082,11.70198540663766,46.161561097594145,5.8968831295259366e-08,-1.3664299190937962e-17,4.990747412174343e-06,1.7027277438000297e-14
five_stage_amp_20250523_232838.raw,5.22e-06,5.22e-06,1.9e-06,1.9e-06,2.67e-06,2.1e-07,2.1e-07,1e-07,1e-07,2.4000000000000003e-07,1.2,0.74,0.05,0.05,0.001,-0.001,6.098665165719429,15135.61248436231,119.82963909435047,2.267713147217466e-08,4070489811882.569,194339836.4574687,16.59999003787119,-15.48495975389999,2.018056212833587,-1.6720331876086257e-08,-2.167038061799969e-16,1.0973597224496545e-05,1.5720759601895768e-13
five_stage_amp_20250523_232840.raw,5.87e-06,5.87e-06,9.600000000000001e-07,9.600000000000001e-07,2.49e-06,1.4e-07,1.4e-07,1.1e-07,1.1e-07,1.4e-07,1.2,0.3,0.11,0.11,0.04,-0.04,30.277715258236533,14454.39770745949,91.18309740061912,1.246606497798627e-07,3510699958556.2993,2415716.561122256,26.49129715794089,8.694090357118576,32.65019383885492,2.3745112713244207e-08,-7.002171781139664e-17,1.1023819200314488e-05,4.2888030656619585e-14
five_stage_amp_20250523_232842.raw,7.7e-07,7.7e-07,5.51e-06,5.51e-06,4.9900000000000005e-06,6.000000000000001e-08,6.000000000000001e-08,2e-07,2e-07,1.5e-07,1.2,0.46,0.93,0.93,0.008,-0.008,19.089734352490616,17378008.28749421,93.98332782402076,8.475922976732106e-05,3913928461765.5625,79675178.6395067,14.58899974888895,-2.493890568462041,8.798297401416837,-4.4177201622985687e-07,2.3157938836951643e-16,-8.524792600852042e-08,2.4026246787139545e-16
five_stage_amp_20250523_232843.raw,3.37e-06,3.37e-06,4.97e-06,4.97e-06,3.35e-06,6.000000000000001e-08,6.000000000000001e-08,1.8e-07,1.8e-07,1.1e-07,1.2,0.9500000000000001,0.27,0.27,0.028,-0.028,18.848014461209353,30199517.20402097,93.72115226957932,0.0001083434221074333,5253673235635.002,218378739.3171591,18.06035294024088,-2.735610459744059,8.57214984751806,-2.773781279999818e-07,1.0616737092126648e-16,-5.357665369090069e-08,9.747559012545189e-17
five_stage_amp_20250523_232845.raw,3.6900000000000002e-06,3.6900000000000002e-06,2.57e-06,2.57e-06,2.91e-06,1.1e-07,1.1e-07,1.6e-07,1.6e-07,1.3e-07,1.2,0.27,0.53,0.53,0.006,-0.006,37.3120369308119,75857.7575029197,89.88720975167438,1.436087265585477e-06,1970916055915.0195,1671105.067501468,31.94468067513851,15.7284120111909,73.38414896017034,-1.2146443800942794e-07,1.447687656247538e-17,2.1411035986453784e-06,-2.6797466481837077e-15
five_stage_amp_20250523_232846.raw,3.64e-06,3.64e-06,5.93e-06,5.93e-06,5.16e-06,7e-08,7e-08,1.3e-07,1.3e-07,1.1e-07,1.2,0.59,0.17,0.17,0.011,-0.011,25.53581388649412,1000000.000000022,91.83634808355897,5.343074009412811e-06,4779236417371.094,368989384.0386418,21.72248507940345,3.952188965602778,18.914318344838886,2.3122859646231748e-09,-4.750386867053222e-20,1.6289691716408748e-07,5.0742656782639576e-17
five_stage_amp_20250523_232848.raw,4.89e-06,4.89e-06,5.4300000000000005e-06,5.4300000000000005e-06,2.43e-06,2.3e-07,2.3e-07,1.7000000000000001e-07,1.7000000000000001e-07,1.4e-07,1.2,0.53,0.47000000000000003,0.47000000000000003,0.039,-0.039,44.32380478446406,870963.5899560995,86.82412087740047,5.144601437635023e-05,750386995058.1952,107264387.8357874,39.11896624516074,22.74017986350827,164.5092184882115,6.015239791342968e-09,-4.993719449315567e-20,1.8296359105638976e-07,1.9111889995532868e-17
five_stage_amp_20250523_232849.raw,3.71e-06,3.71e-06,2.48e-06,2.48e-06,4e-06,7e-08,7e-08,1.3e-07,1.3e-07,1.9e-07,1.2,0.23,0.19,0.19,0.024,-0.024,25.661948402453913,87096.35899560961,92.32641231141693,4.399573901426579e-07,5080178946107.052,522109.616791706,20.74228993934979,4.078323482296134,19.190992115042075,1.2062436022727579e-08,-3.2050166773889554e-18,1.8335907924157218e-06,3.206057625540465e-15
five_stage_amp_20250523_232851.raw,4.48e-06,4.48e-06,3e-06,3e-06,2.13e-06,1.4e-07,1.4e-07,1.7000000000000001e-07,1.7000000000000001e-07,7e-08,1.2,0.33,0.92,0.92,0.044,-0.044,40.37695204370502,691830.9709189512,88.34209819086868,2.262960209192624e-05,1234401993533.5337,28166087.42245618,33.24186622010885,18.79332712275301,104.43536819581665,4.7862968863417006e-09,-5.964538214410796e-20,2.299968670916473e-07,3.000638477051649e-17
five_stage_amp_20250523_232852.raw,5.2600000000000005e-06,5.2600000000000005e-06,6.5e-07,6.5e-07,5.1700000000000005e-06,2.3e-07,2.3e-07,1.7000000000000001e-07,1.7000000000000001e-07,9e-08,1.2,0.34,0.51,0.51,0.025,-0.025,46.03812140352587,316227.7660168443,88.52379166072507,1.983759590954958e-05,733885917902.025,22269066.86299445,40.37153365782029,24.45449648294775,200.40393072947376,-1.2501665252942658e-07,4.9612703970101425e-18,5.128808069487448e-07,-2.829847181677782e-16
five_stage_amp_20250523_232854.raw,4.31e-06,4.31e-06,5.27e-06,5.27e-06,5.29e-06,1.6e-07,1.6e-07,1.7000000000000001e-07,1.7000000000000001e-07,2.4000000000000003e-07,1.2,0.92,0.22,0.22,0.043000000000000003,-0.043000000000000003,40.950133611333314,38018.93963205674,89.07825552912286,1.178400103673499e-06,1321181704618.4731,321573475.3957488,36.16603681082908,19.36650869715714,111.55953123603723,6.420504009133545e-08,-7.569244324260787e-18,4.342252468866242e-06,6.625038761773805e-15
five_stage_amp_20250523_232856.raw,8.6e-07,8.6e-07,5.82e-06,5.82e-06,3.68e-06,9e-08,9e-08,2.1e-07,2.1e-07,2e-07,1.2,1.19,0.62,0.62,0.023,-0.023,31.63424818261314,7244359.600750079,87.56961629743599,0.0002237811993010697,1024080084698.7363,225596681.5712486,26.46543525553421,10.05062326166002,38.169372005725855,-1.748100575551468e-08,4.3099230343417995e-19,2.2522019526892634e-08,-9.648624038717241e-18
five_stage_amp_20250523_232857.raw,2.27e-06,2.27e-06,9.8e-07,9.8e-07,2.52e-06,1.9e-07,1.9e-07,1.5e-07,1.5e-07,7e-08,1.2,0.4,0.17,0.17,0.036000000000000004,-0.036000000000000004,38.715150871033444,6025.595860743659,90.29855782645362,1.359425197509049e-07,1716033020897.5146,55712136.44213733,34.12898546675568,17.13152597303138,86.24969134094624,7.182903354291985e-08,-4.433186584176003e-17,2.6459352273574242e-05,7.219155790812699e-14
five_stage_amp_20250523_232859.raw,4.1e-06,4.1e-06,1.44e-06,1.44e-06,3.43e-06,2e-07,2e-07,1.8e-07,1.8e-07,1.1e-07,1.2,0.31,0.61,0.61,0.037,-0.037,44.29994244588653,114815.3621496904,89.2991037260339,5.336195578290236e-06,953172322961.334,6246865.61163498,38.81513670769984,22.71631752527787,164.05789026546393,1.2655145734113145e-08,-4.693233925872497e-19,1.4208245927667794e-06,3.3814036568960104e-16
five_stage_amp_20250523_232900.raw,1.57e-06,1.57e-06,3.28e-06,3.28e-06,5.82e-06,6.000000000000001e-08,6.000000000000001e-08,1.1e-07,1.1e-07,9e-08,1.2,0.35000000000000003,0.7000000000000001,0.7000000000000001,0.002,-0.002,19.271662001216793,10000000.00000025,95.23126842372169,3.294432628184756e-05,5849766614239.742,38859444.84119935,15.05438025254086,-2.311962919734856,8.968504747578143,-7.12695970598831e-07,5.3081606470123e-16,-1.3775979289667937e-07,6.120631565638525e-16
five_stage_amp_20250523_232902.raw,2.16e-06,2.16e-06,7e-07,7e-07,3.1600000000000002e-06,2e-07,2e-07,1.6e-07,1.6e-07,9e-08,1.2,0.49,0.8200000000000001,0.8200000000000001,0.027,-0.027,-16.440603555318294,91201083.93559359,179.9999991196643,0.0001332660574048303,-11251183489623.186,52168119.3543638,6.830933860917263,-38.02422847626153,0.14801686862011146,-2.2042551569025415e-09,5.133395851105928e-19,-2.304054947812284e-08,1.9285107340718184e-17
five_stage_amp_20250523_232903.raw,4.07e-06,4.07e-06,2.15e-06,2.15e-06,1.32e-06,2.1e-07,2.1e-07,2.3e-07,2.3e-07,9e-08,1.2,0.5,0.9400000000000001,0.9400000000000001,0.038,-0.038,17.001442272978288,19054607.17963297,96.18989512013069,8.297170181020369e-05,3904413154497.551,66796892.73009039,8.9568619703819,-4.582182648088369,7.080633676701947,2.951680183291022e-10,-2.913192889486745e-21,8.702080075600455e-09,6.836330478511155e-19
five_stage_amp_20250523_232905.raw,2.08e-06,2.08e-06,1.71e-06,1.71e-06,3.9e-06,2.4000000000000003e-07,2.4000000000000003e-07,1.6e-07,1.6e-07,2e-07,1.2,1.1,0.19,0.19,0.04,-0.04,39.980285552088965,5754.399373371646,90.10867850998122,2.686122103272664e-07,856485748908.6636,122575236.5424423,35.556477116042,18.3967138209657,99.77333908288924,-7.019793787709815e-07,2.9394139531278196e-16,2.8502553123201605e-05,-1.3914736115784494e-13
five_stage_amp_20250523_232907.raw,5.07e-06,5.07e-06,3.81e-06,3.81e-06,3.06e-06,9e-08,9e-08,7e-08,7e-08,6.000000000000001e-08,1.2,1.1,0.45,0.45,0.045,-0.045,24.802603117492133,36307805.47701112,91.84850546497866,0.0002677129165753706,3363782744714.4624,808037573.644715,20.82008363990796,3.21897819653932,17.38323240422086,-6.96103471633599e-08,4.539271393733591e-19,5.600035159392501e-10,-1.822144512454861e-17
